2025-03-07 10:16:20,916 - INFO - Starting trading simulation with 1000 orders across 8 threads
2025-03-07 10:16:21,131 - INFO - MATCH: 9 shares of MSFT at $103.13 (Buy ID: Buy-MSFT-1741371381.1305423-9432, Sell ID: Sell-MSFT-1741371381.1027188-4536)
2025-03-07 10:16:21,131 - INFO - Added Buy order: NVDA, 14 shares at $176.34 (ID: Buy-NVDA-1741371381.1312025-1390)
2025-03-07 10:16:21,131 - INFO - MATCH: 6 shares of MSFT at $120.07 (Buy ID: Buy-MSFT-1741371381.1305423-9432, Sell ID: Sell-MSFT-1741371381.0977142-3594)
2025-03-07 10:16:21,131 - INFO - Added Sell order: AMZN, 27 shares at $162.59 (ID: Sell-AMZN-1741371381.1312025-6786)
2025-03-07 10:16:21,131 - INFO - MATCH: 20 shares of AMZN at $162.59 (Buy ID: Buy-AMZN-1741371381.1295419-4006, Sell ID: Sell-AMZN-1741371381.1312025-6786)
2025-03-07 10:16:21,131 - INFO - MATCH: 5 shares of AMZN at $162.59 (Buy ID: Buy-AMZN-1741371381.0445035-4304, Sell ID: Sell-AMZN-1741371381.1312025-6786)
2025-03-07 10:16:21,131 - INFO - MATCH: 2 shares of AMZN at $162.59 (Buy ID: Buy-AMZN-1741371381.0628796-1867, Sell ID: Sell-AMZN-1741371381.1312025-6786)
2025-03-07 10:16:21,131 - INFO -   7 shares at $118.57 (ID: Buy-INTC-1741371381.094626-5930)
2025-03-07 10:16:21,132 - INFO - Added Buy order: NVDA, 32 shares at $307.31 (ID: Buy-NVDA-1741371381.1327205-9000)
2025-03-07 10:16:21,132 - INFO - Added Buy order: AAPL, 47 shares at $448.56 (ID: Buy-AAPL-1741371381.1327205-2790)
2025-03-07 10:16:21,132 - INFO - MATCH: 47 shares of AAPL at $310.78 (Buy ID: Buy-AAPL-1741371381.1327205-2790, Sell ID: Sell-AAPL-1741371381.128542-5710)
2025-03-07 10:16:21,132 - INFO - Added Sell order: NFLX, 2 shares at $323.13 (ID: Sell-NFLX-1741371381.1327205-7020)
2025-03-07 10:16:21,132 - INFO - Added Sell order: AAPL, 51 shares at $54.12 (ID: Sell-AAPL-1741371381.1327205-1046)
2025-03-07 10:16:21,132 - INFO - MATCH: 39 shares of AAPL at $54.12 (Buy ID: Buy-AAPL-1741371381.0628796-3493, Sell ID: Sell-AAPL-1741371381.1327205-1046)
2025-03-07 10:16:21,132 - INFO - MATCH: 9 shares of AAPL at $54.12 (Buy ID: Buy-AAPL-1741371381.1037178-8135, Sell ID: Sell-AAPL-1741371381.1327205-1046)
2025-03-07 10:16:21,132 - INFO -   50 shares at $75.79 (ID: Buy-INTC-1741371381.0956275-1186)
2025-03-07 10:16:21,132 - INFO - MATCH: 3 shares of AAPL at $54.12 (Buy ID: Buy-AAPL-1741371381.1312025-5924, Sell ID: Sell-AAPL-1741371381.1327205-1046)
2025-03-07 10:16:21,132 - INFO - Added Sell order: NFLX, 43 shares at $431.17 (ID: Sell-NFLX-1741371381.1327205-7265)
2025-03-07 10:16:21,132 - INFO - Added Buy order: GOOG, 11 shares at $241.72 (ID: Buy-GOOG-1741371381.1327205-1340)
2025-03-07 10:16:21,132 - INFO - Added Sell order: MSFT, 22 shares at $278.62 (ID: Sell-MSFT-1741371381.1327205-5232)
2025-03-07 10:16:21,132 - INFO - Added Sell order: META, 1 shares at $367.23 (ID: Sell-META-1741371381.1327205-7536)
2025-03-07 10:16:21,132 - INFO - Added Sell order: GOOG, 36 shares at $311.28 (ID: Sell-GOOG-1741371381.1327205-5211)
2025-03-07 10:16:21,132 - INFO - Added Sell order: INTC, 45 shares at $144.95 (ID: Sell-INTC-1741371381.1327205-5668)
2025-03-07 10:16:21,132 - INFO -   57 shares at $61.90 (ID: Buy-INTC-1741371381.122771-7304)
2025-03-07 10:16:21,132 - INFO - Added Sell order: META, 73 shares at $181.48 (ID: Sell-META-1741371381.1327205-8484)
2025-03-07 10:16:21,132 - INFO - MATCH: 28 shares of META at $181.48 (Buy ID: Buy-META-1741371380.9997191-9179, Sell ID: Sell-META-1741371381.1327205-8484)
2025-03-07 10:16:21,132 - INFO - MATCH: 21 shares of INTC at $144.95 (Buy ID: Buy-INTC-1741371381.1243677-5270, Sell ID: Sell-INTC-1741371381.1327205-5668)
2025-03-07 10:16:21,132 - INFO - MATCH: 24 shares of INTC at $144.95 (Buy ID: Buy-INTC-1741371381.0889258-7688, Sell ID: Sell-INTC-1741371381.1327205-5668)
2025-03-07 10:16:21,132 - INFO - Added Buy order: NVDA, 21 shares at $139.80 (ID: Buy-NVDA-1741371381.1327205-1428)
2025-03-07 10:16:21,132 - INFO - Added Buy order: MSFT, 52 shares at $261.60 (ID: Buy-MSFT-1741371381.1327205-8601)
2025-03-07 10:16:21,136 - INFO - MATCH: 37 shares of MSFT at $120.07 (Buy ID: Buy-MSFT-1741371381.1327205-8601, Sell ID: Sell-MSFT-1741371381.0977142-3594)
2025-03-07 10:16:21,136 - INFO -   18 shares at $50.26 (ID: Buy-INTC-1741371380.9168375-2154)
2025-03-07 10:16:21,136 - INFO - MATCH: 15 shares of MSFT at $138.40 (Buy ID: Buy-MSFT-1741371381.1327205-8601, Sell ID: Sell-MSFT-1741371381.112767-7400)
2025-03-07 10:16:21,136 - INFO - Added Buy order: META, 81 shares at $460.92 (ID: Buy-META-1741371381.1364338-6126)
2025-03-07 10:16:21,136 - INFO - Added Buy order: META, 2 shares at $387.27 (ID: Buy-META-1741371381.1364338-4848)
2025-03-07 10:16:21,136 - INFO - Added Buy order: MSFT, 24 shares at $66.67 (ID: Buy-MSFT-1741371381.1364338-7459)
2025-03-07 10:16:21,136 - INFO - MATCH: 45 shares of META at $181.48 (Buy ID: Buy-META-1741371381.1364338-6126, Sell ID: Sell-META-1741371381.1327205-8484)
2025-03-07 10:16:21,136 - INFO - MATCH: 34 shares of META at $216.35 (Buy ID: Buy-META-1741371381.1364338-6126, Sell ID: Sell-META-1741371381.1170692-2637)
2025-03-07 10:16:21,137 - INFO - Added Sell order: TSLA, 64 shares at $117.94 (ID: Sell-TSLA-1741371381.137666-2467)
2025-03-07 10:16:21,137 - INFO - SELL ORDERS for INTC:
2025-03-07 10:16:21,137 - INFO - MATCH: 41 shares of TSLA at $117.94 (Buy ID: Buy-TSLA-1741371381.122771-1900, Sell ID: Sell-TSLA-1741371381.137666-2467)
2025-03-07 10:16:21,137 - INFO - MATCH: 2 shares of META at $287.26 (Buy ID: Buy-META-1741371381.1364338-6126, Sell ID: Sell-META-1741371381.0827122-4306)
2025-03-07 10:16:21,137 - INFO - MATCH: 2 shares of META at $287.26 (Buy ID: Buy-META-1741371381.1364338-4848, Sell ID: Sell-META-1741371381.0827122-4306)
2025-03-07 10:16:21,137 - INFO - MATCH: 18 shares of TSLA at $117.94 (Buy ID: Buy-TSLA-1741371381.0993705-4283, Sell ID: Sell-TSLA-1741371381.137666-2467)
2025-03-07 10:16:21,137 - INFO - MATCH: 5 shares of TSLA at $117.94 (Buy ID: Buy-TSLA-1741371381.070102-5439, Sell ID: Sell-TSLA-1741371381.137666-2467)
2025-03-07 10:16:21,138 - INFO - Added Sell order: MSFT, 19 shares at $291.55 (ID: Sell-MSFT-1741371381.137666-2401)
2025-03-07 10:16:21,138 - INFO - Added Sell order: NFLX, 18 shares at $57.60 (ID: Sell-NFLX-1741371381.138665-3911)
2025-03-07 10:16:21,138 - INFO -   42 shares at $481.08 (ID: Sell-INTC-1741371381.0019095-7303)
2025-03-07 10:16:21,138 - INFO - Added Buy order: TSLA, 82 shares at $373.64 (ID: Buy-TSLA-1741371381.138665-8278)
2025-03-07 10:16:21,138 - INFO - MATCH: 10 shares of NFLX at $57.60 (Buy ID: Buy-NFLX-1741371380.9700284-1932, Sell ID: Sell-NFLX-1741371381.138665-3911)
2025-03-07 10:16:21,138 - INFO - MATCH: 8 shares of NFLX at $57.60 (Buy ID: Buy-NFLX-1741371380.9780407-5207, Sell ID: Sell-NFLX-1741371381.138665-3911)
2025-03-07 10:16:21,138 - INFO - Added Sell order: NVDA, 12 shares at $77.47 (ID: Sell-NVDA-1741371381.138665-4962)
2025-03-07 10:16:21,138 - INFO - Added Buy order: GOOG, 72 shares at $331.30 (ID: Buy-GOOG-1741371381.138665-2271)
2025-03-07 10:16:21,139 - INFO - MATCH: 12 shares of NVDA at $77.47 (Buy ID: Buy-NVDA-1741371381.1327205-9000, Sell ID: Sell-NVDA-1741371381.138665-4962)
2025-03-07 10:16:21,139 - INFO - MATCH: 36 shares of GOOG at $311.28 (Buy ID: Buy-GOOG-1741371381.138665-2271, Sell ID: Sell-GOOG-1741371381.1327205-5211)
2025-03-07 10:16:21,139 - INFO - Added Buy order: NVDA, 66 shares at $412.01 (ID: Buy-NVDA-1741371381.1396658-8444)
2025-03-07 10:16:21,139 - INFO - MATCH: 15 shares of NVDA at $313.10 (Buy ID: Buy-NVDA-1741371381.1396658-8444, Sell ID: Sell-NVDA-1741371381.0580113-4384)
2025-03-07 10:16:21,139 - INFO - MATCH: 51 shares of NVDA at $395.65 (Buy ID: Buy-NVDA-1741371381.1396658-8444, Sell ID: Sell-NVDA-1741371380.9660695-6225)
2025-03-07 10:16:21,139 - INFO - Added Buy order: NFLX, 17 shares at $333.32 (ID: Buy-NFLX-1741371381.1396658-1171)
2025-03-07 10:16:21,139 - INFO - MATCH: 17 shares of NFLX at $158.25 (Buy ID: Buy-NFLX-1741371381.1396658-1171, Sell ID: Sell-NFLX-1741371381.121562-7261)
2025-03-07 10:16:21,140 - INFO - Added Buy order: NVDA, 89 shares at $331.75 (ID: Buy-NVDA-1741371381.1406653-1656)
2025-03-07 10:16:21,140 - INFO - Added Sell order: META, 52 shares at $220.49 (ID: Sell-META-1741371381.1406653-3840)
2025-03-07 10:16:21,140 - INFO - Added Buy order: GOOG, 53 shares at $113.90 (ID: Buy-GOOG-1741371381.1406653-9189)
2025-03-07 10:16:21,141 - INFO - Added Sell order: NVDA, 20 shares at $74.73 (ID: Sell-NVDA-1741371381.1412437-5146)
2025-03-07 10:16:21,141 - INFO - MATCH: 20 shares of NVDA at $74.73 (Buy ID: Buy-NVDA-1741371381.1406653-1656, Sell ID: Sell-NVDA-1741371381.1412437-5146)
2025-03-07 10:16:21,141 - INFO - Added Sell order: MSFT, 44 shares at $110.93 (ID: Sell-MSFT-1741371381.1412437-6254)
2025-03-07 10:16:21,141 - INFO - Added Sell order: INTC, 27 shares at $58.98 (ID: Sell-INTC-1741371381.1412437-9168)
2025-03-07 10:16:21,141 - INFO - MATCH: 13 shares of INTC at $58.98 (Buy ID: Buy-INTC-1741371381.0889258-7688, Sell ID: Sell-INTC-1741371381.1412437-9168)
2025-03-07 10:16:21,141 - INFO - MATCH: 14 shares of INTC at $58.98 (Buy ID: Buy-INTC-1741371381.0427852-1205, Sell ID: Sell-INTC-1741371381.1412437-9168)
2025-03-07 10:16:21,141 - INFO - Added Buy order: INTC, 62 shares at $74.85 (ID: Buy-INTC-1741371381.1412437-4079)
2025-03-07 10:16:21,141 - INFO - Added Buy order: AAPL, 41 shares at $211.23 (ID: Buy-AAPL-1741371381.1412437-7981)
2025-03-07 10:16:21,141 - INFO - Added Sell order: NFLX, 7 shares at $447.11 (ID: Sell-NFLX-1741371381.1412437-7897)
2025-03-07 10:16:21,141 - INFO - Added Buy order: AMZN, 76 shares at $179.02 (ID: Buy-AMZN-1741371381.1412437-2115)
2025-03-07 10:16:21,141 - INFO - Added Buy order: MSFT, 99 shares at $360.74 (ID: Buy-MSFT-1741371381.1412437-1905)
2025-03-07 10:16:21,141 - INFO - MATCH: 44 shares of MSFT at $110.93 (Buy ID: Buy-MSFT-1741371381.1412437-1905, Sell ID: Sell-MSFT-1741371381.1412437-6254)
2025-03-07 10:16:21,141 - INFO - Added Buy order: INTC, 72 shares at $416.07 (ID: Buy-INTC-1741371381.1412437-3711)
2025-03-07 10:16:21,141 - INFO - Added Sell order: TSLA, 12 shares at $478.57 (ID: Sell-TSLA-1741371381.1412437-6979)
2025-03-07 10:16:21,144 - INFO - MATCH: 55 shares of MSFT at $138.40 (Buy ID: Buy-MSFT-1741371381.1412437-1905, Sell ID: Sell-MSFT-1741371381.112767-7400)
2025-03-07 10:16:21,144 - INFO - BUY ORDERS for AAPL:
2025-03-07 10:16:21,144 - INFO - Added Sell order: NVDA, 50 shares at $341.86 (ID: Sell-NVDA-1741371381.1446505-2719)
2025-03-07 10:16:21,144 - INFO - Added Buy order: AMZN, 19 shares at $68.69 (ID: Buy-AMZN-1741371381.1446505-2755)
2025-03-07 10:16:21,144 - INFO - Added Sell order: NVDA, 41 shares at $248.55 (ID: Sell-NVDA-1741371381.1446505-1294)
2025-03-07 10:16:21,144 - INFO - Added Sell order: MSFT, 23 shares at $438.81 (ID: Sell-MSFT-1741371381.1446505-7722)
2025-03-07 10:16:21,144 - INFO - MATCH: 41 shares of NVDA at $248.55 (Buy ID: Buy-NVDA-1741371381.1406653-1656, Sell ID: Sell-NVDA-1741371381.1446505-1294)
2025-03-07 10:16:21,144 - INFO - Added Sell order: AAPL, 17 shares at $393.44 (ID: Sell-AAPL-1741371381.1446505-4455)
2025-03-07 10:16:21,144 - INFO - Added Buy order: INTC, 61 shares at $477.24 (ID: Buy-INTC-1741371381.1446505-8562)
2025-03-07 10:16:21,144 - INFO -   36 shares at $228.88 (ID: Buy-AAPL-1741371381.1312025-5924)
2025-03-07 10:16:21,146 - INFO - Added Buy order: AMZN, 57 shares at $161.04 (ID: Buy-AMZN-1741371381.1466563-2090)
2025-03-07 10:16:21,146 - INFO - Added Buy order: NVDA, 12 shares at $494.96 (ID: Buy-NVDA-1741371381.1466563-2909)
2025-03-07 10:16:21,146 - INFO - MATCH: 12 shares of NVDA at $341.86 (Buy ID: Buy-NVDA-1741371381.1466563-2909, Sell ID: Sell-NVDA-1741371381.1446505-2719)
2025-03-07 10:16:21,146 - INFO - Added Sell order: PYPL, 90 shares at $240.68 (ID: Sell-PYPL-1741371381.1466563-6210)
2025-03-07 10:16:21,146 - INFO - MATCH: 84 shares of PYPL at $240.68 (Buy ID: Buy-PYPL-1741371381.1243677-4153, Sell ID: Sell-PYPL-1741371381.1466563-6210)
2025-03-07 10:16:21,146 - INFO - MATCH: 6 shares of PYPL at $240.68 (Buy ID: Buy-PYPL-1741371381.0616722-5504, Sell ID: Sell-PYPL-1741371381.1466563-6210)
2025-03-07 10:16:21,146 - INFO - Added Sell order: AMZN, 85 shares at $449.03 (ID: Sell-AMZN-1741371381.1466563-6386)
2025-03-07 10:16:21,146 - INFO -   40 shares at $226.43 (ID: Buy-AAPL-1741371380.9831247-2809)
2025-03-07 10:16:21,146 - INFO - Added Buy order: MSFT, 39 shares at $218.71 (ID: Buy-MSFT-1741371381.1466563-7605)
2025-03-07 10:16:21,146 - INFO - MATCH: 20 shares of MSFT at $138.40 (Buy ID: Buy-MSFT-1741371381.1466563-7605, Sell ID: Sell-MSFT-1741371381.112767-7400)
2025-03-07 10:16:21,148 - INFO - MATCH: 19 shares of MSFT at $150.71 (Buy ID: Buy-MSFT-1741371381.1466563-7605, Sell ID: Sell-MSFT-1741371381.0493836-8332)
2025-03-07 10:16:21,148 - INFO - Added Sell order: INTC, 63 shares at $422.10 (ID: Sell-INTC-1741371381.1486626-5938)
2025-03-07 10:16:21,148 - INFO - Added Buy order: PYPL, 88 shares at $215.70 (ID: Buy-PYPL-1741371381.1486626-5423)
2025-03-07 10:16:21,149 - INFO - Added Sell order: META, 67 shares at $416.62 (ID: Sell-META-1741371381.149406-7386)
2025-03-07 10:16:21,149 - INFO - MATCH: 61 shares of INTC at $422.10 (Buy ID: Buy-INTC-1741371381.1446505-8562, Sell ID: Sell-INTC-1741371381.1486626-5938)
2025-03-07 10:16:21,149 - INFO -   83 shares at $221.07 (ID: Buy-AAPL-1741371381.0288742-2760)
2025-03-07 10:16:21,149 - INFO - Added Buy order: TSLA, 61 shares at $245.72 (ID: Buy-TSLA-1741371381.1497455-7045)
2025-03-07 10:16:21,149 - INFO - Added Sell order: META, 17 shares at $164.21 (ID: Sell-META-1741371381.1497455-4199)
2025-03-07 10:16:21,149 - INFO - Added Buy order: NVDA, 17 shares at $444.74 (ID: Buy-NVDA-1741371381.1497455-5647)
2025-03-07 10:16:21,149 - INFO - MATCH: 17 shares of NVDA at $341.86 (Buy ID: Buy-NVDA-1741371381.1497455-5647, Sell ID: Sell-NVDA-1741371381.1446505-2719)
2025-03-07 10:16:21,149 - INFO - Added Buy order: AAPL, 47 shares at $295.44 (ID: Buy-AAPL-1741371381.1497455-5471)
2025-03-07 10:16:21,149 - INFO - Added Buy order: INTC, 63 shares at $412.49 (ID: Buy-INTC-1741371381.1497455-2160)
2025-03-07 10:16:21,151 - INFO - Added Sell order: NVDA, 52 shares at $362.64 (ID: Sell-NVDA-1741371381.1518037-5993)
2025-03-07 10:16:21,151 - INFO -   62 shares at $214.35 (ID: Buy-AAPL-1741371381.0051086-3996)
2025-03-07 10:16:21,151 - INFO - Added Buy order: NVDA, 54 shares at $242.80 (ID: Buy-NVDA-1741371381.1518037-4525)
2025-03-07 10:16:21,151 - INFO - Added Buy order: NVDA, 87 shares at $343.26 (ID: Buy-NVDA-1741371381.1518037-2214)
2025-03-07 10:16:21,151 - INFO - MATCH: 21 shares of NVDA at $341.86 (Buy ID: Buy-NVDA-1741371381.1518037-2214, Sell ID: Sell-NVDA-1741371381.1446505-2719)
2025-03-07 10:16:21,151 - INFO - Added Sell order: INTC, 3 shares at $59.36 (ID: Sell-INTC-1741371381.1518037-3392)
2025-03-07 10:16:21,151 - INFO - MATCH: 3 shares of INTC at $59.36 (Buy ID: Buy-INTC-1741371381.1412437-3711, Sell ID: Sell-INTC-1741371381.1518037-3392)
2025-03-07 10:16:21,151 - INFO - Added Sell order: AMZN, 87 shares at $395.25 (ID: Sell-AMZN-1741371381.1518037-8100)
2025-03-07 10:16:21,151 - INFO - Added Buy order: NFLX, 71 shares at $252.62 (ID: Buy-NFLX-1741371381.1518037-6059)
2025-03-07 10:16:21,151 - INFO -   41 shares at $211.23 (ID: Buy-AAPL-1741371381.1412437-7981)
2025-03-07 10:16:21,151 - INFO - MATCH: 54 shares of NFLX at $158.25 (Buy ID: Buy-NFLX-1741371381.1518037-6059, Sell ID: Sell-NFLX-1741371381.121562-7261)
2025-03-07 10:16:21,151 - INFO - MATCH: 17 shares of NFLX at $186.79 (Buy ID: Buy-NFLX-1741371381.1518037-6059, Sell ID: Sell-NFLX-1741371381.094626-4143)
2025-03-07 10:16:21,153 - INFO - Added Buy order: AMZN, 80 shares at $97.53 (ID: Buy-AMZN-1741371381.1538084-1920)
2025-03-07 10:16:21,153 - INFO - Added Sell order: AAPL, 76 shares at $324.87 (ID: Sell-AAPL-1741371381.1538084-8713)
2025-03-07 10:16:21,153 - INFO - Added Sell order: NFLX, 54 shares at $177.12 (ID: Sell-NFLX-1741371381.1538084-2993)
2025-03-07 10:16:21,153 - INFO - Added Sell order: AAPL, 65 shares at $445.36 (ID: Sell-AAPL-1741371381.1538084-1706)
2025-03-07 10:16:21,153 - INFO - Added Sell order: INTC, 70 shares at $207.23 (ID: Sell-INTC-1741371381.1538084-9599)
2025-03-07 10:16:21,153 - INFO -   20 shares at $176.36 (ID: Buy-AAPL-1741371381.0288742-9545)
2025-03-07 10:16:21,153 - INFO - MATCH: 69 shares of INTC at $207.23 (Buy ID: Buy-INTC-1741371381.1412437-3711, Sell ID: Sell-INTC-1741371381.1538084-9599)
2025-03-07 10:16:21,153 - INFO - MATCH: 1 shares of INTC at $207.23 (Buy ID: Buy-INTC-1741371381.1497455-2160, Sell ID: Sell-INTC-1741371381.1538084-9599)
2025-03-07 10:16:21,153 - INFO - Added Buy order: INTC, 54 shares at $492.26 (ID: Buy-INTC-1741371381.1538084-7897)
2025-03-07 10:16:21,153 - INFO - MATCH: 2 shares of INTC at $422.10 (Buy ID: Buy-INTC-1741371381.1538084-7897, Sell ID: Sell-INTC-1741371381.1486626-5938)
2025-03-07 10:16:21,153 - INFO - MATCH: 42 shares of INTC at $481.08 (Buy ID: Buy-INTC-1741371381.1538084-7897, Sell ID: Sell-INTC-1741371381.0019095-7303)
2025-03-07 10:16:21,153 - INFO - Added Sell order: AAPL, 36 shares at $484.72 (ID: Sell-AAPL-1741371381.1538084-3024)
2025-03-07 10:16:21,153 - INFO - Added Sell order: META, 52 shares at $266.04 (ID: Sell-META-1741371381.1538084-9991)
2025-03-07 10:16:21,153 - INFO -   22 shares at $174.52 (ID: Buy-AAPL-1741371380.9533975-3860)
2025-03-07 10:16:21,155 - INFO - Added Sell order: TSLA, 43 shares at $326.00 (ID: Sell-TSLA-1741371381.155813-5964)
2025-03-07 10:16:21,155 - INFO - MATCH: 43 shares of TSLA at $326.00 (Buy ID: Buy-TSLA-1741371381.138665-8278, Sell ID: Sell-TSLA-1741371381.155813-5964)
2025-03-07 10:16:21,155 - INFO - Added Sell order: MSFT, 85 shares at $144.94 (ID: Sell-MSFT-1741371381.155813-3907)
2025-03-07 10:16:21,155 - INFO - Added Sell order: NFLX, 76 shares at $440.90 (ID: Sell-NFLX-1741371381.155813-2716)
2025-03-07 10:16:21,155 - INFO - Added Sell order: NVDA, 87 shares at $103.48 (ID: Sell-NVDA-1741371381.155813-9724)
2025-03-07 10:16:21,155 - INFO - MATCH: 66 shares of NVDA at $103.48 (Buy ID: Buy-NVDA-1741371381.1518037-2214, Sell ID: Sell-NVDA-1741371381.155813-9724)
2025-03-07 10:16:21,155 - INFO - MATCH: 21 shares of NVDA at $103.48 (Buy ID: Buy-NVDA-1741371381.1406653-1656, Sell ID: Sell-NVDA-1741371381.155813-9724)
2025-03-07 10:16:21,155 - INFO -   9 shares at $167.47 (ID: Buy-AAPL-1741371381.105718-2608)
2025-03-07 10:16:21,155 - INFO - Added Sell order: TSLA, 35 shares at $129.14 (ID: Sell-TSLA-1741371381.155813-4952)
2025-03-07 10:16:21,157 - INFO - MATCH: 35 shares of TSLA at $129.14 (Buy ID: Buy-TSLA-1741371381.138665-8278, Sell ID: Sell-TSLA-1741371381.155813-4952)
2025-03-07 10:16:21,157 - INFO - Added Sell order: PYPL, 54 shares at $389.87 (ID: Sell-PYPL-1741371381.1577067-3965)
2025-03-07 10:16:21,157 - INFO - Added Sell order: AAPL, 50 shares at $103.41 (ID: Sell-AAPL-1741371381.1577067-3187)
2025-03-07 10:16:21,157 - INFO - MATCH: 47 shares of AAPL at $103.41 (Buy ID: Buy-AAPL-1741371381.1497455-5471, Sell ID: Sell-AAPL-1741371381.1577067-3187)
2025-03-07 10:16:21,157 - INFO - MATCH: 3 shares of AAPL at $103.41 (Buy ID: Buy-AAPL-1741371381.1312025-5924, Sell ID: Sell-AAPL-1741371381.1577067-3187)
2025-03-07 10:16:21,157 - INFO - Added Buy order: META, 17 shares at $203.66 (ID: Buy-META-1741371381.1577067-3980)
2025-03-07 10:16:21,157 - INFO -   68 shares at $157.13 (ID: Buy-AAPL-1741371381.0208876-8939)
2025-03-07 10:16:21,157 - INFO - MATCH: 17 shares of META at $164.21 (Buy ID: Buy-META-1741371381.1577067-3980, Sell ID: Sell-META-1741371381.1497455-4199)
2025-03-07 10:16:21,157 - INFO - Added Buy order: AAPL, 19 shares at $394.28 (ID: Buy-AAPL-1741371381.1577067-6554)
2025-03-07 10:16:21,157 - INFO - MATCH: 13 shares of AAPL at $310.78 (Buy ID: Buy-AAPL-1741371381.1577067-6554, Sell ID: Sell-AAPL-1741371381.128542-5710)
2025-03-07 10:16:21,157 - INFO - MATCH: 6 shares of AAPL at $324.87 (Buy ID: Buy-AAPL-1741371381.1577067-6554, Sell ID: Sell-AAPL-1741371381.1538084-8713)
2025-03-07 10:16:21,157 - INFO - Added Sell order: PYPL, 31 shares at $345.76 (ID: Sell-PYPL-1741371381.1577067-7062)
2025-03-07 10:16:21,157 - INFO - Added Buy order: GOOG, 37 shares at $225.50 (ID: Buy-GOOG-1741371381.1577067-6579)
2025-03-07 10:16:21,157 - INFO - Added Buy order: TSLA, 55 shares at $124.18 (ID: Buy-TSLA-1741371381.1577067-7056)
2025-03-07 10:16:21,157 - INFO -   1 shares at $155.70 (ID: Buy-AAPL-1741371380.981286-5182)
2025-03-07 10:16:21,157 - INFO - Added Sell order: MSFT, 99 shares at $458.94 (ID: Sell-MSFT-1741371381.1577067-1217)
2025-03-07 10:16:21,157 - INFO - Added Sell order: GOOG, 29 shares at $281.16 (ID: Sell-GOOG-1741371381.1577067-2686)
2025-03-07 10:16:21,157 - INFO - Added Buy order: GOOG, 76 shares at $275.59 (ID: Buy-GOOG-1741371381.1577067-2386)
2025-03-07 10:16:21,157 - INFO - Added Buy order: AMZN, 11 shares at $98.42 (ID: Buy-AMZN-1741371381.1577067-3010)
2025-03-07 10:16:21,157 - INFO - MATCH: 29 shares of GOOG at $281.16 (Buy ID: Buy-GOOG-1741371381.138665-2271, Sell ID: Sell-GOOG-1741371381.1577067-2686)
2025-03-07 10:16:21,157 - INFO - Added Sell order: AAPL, 69 shares at $156.68 (ID: Sell-AAPL-1741371381.1577067-8118)
2025-03-07 10:16:21,157 - INFO - MATCH: 33 shares of AAPL at $156.68 (Buy ID: Buy-AAPL-1741371381.1312025-5924, Sell ID: Sell-AAPL-1741371381.1577067-8118)
2025-03-07 10:16:21,157 - INFO -   47 shares at $123.50 (ID: Buy-AAPL-1741371381.0977142-9268)
2025-03-07 10:16:21,157 - INFO - MATCH: 36 shares of AAPL at $156.68 (Buy ID: Buy-AAPL-1741371380.9831247-2809, Sell ID: Sell-AAPL-1741371381.1577067-8118)
2025-03-07 10:16:21,157 - INFO - Added Sell order: NVDA, 24 shares at $67.08 (ID: Sell-NVDA-1741371381.1577067-4040)
2025-03-07 10:16:21,157 - INFO - MATCH: 7 shares of NVDA at $67.08 (Buy ID: Buy-NVDA-1741371381.1406653-1656, Sell ID: Sell-NVDA-1741371381.1577067-4040)
